visual parameter,value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,gw_param_keys 0,gw_param_values 0,label,x,y,z,gw_param_keys 1,gw_param_values 1,label,x,y,z,gw_param_keys 2,gw_param_values 2,label,x,y,z,gw_param_keys 3,gw_param_values 3,label,x,y,z,gw_param_keys 4,gw_param_values 4,label,x,y,z,gw_param_keys 5,gw_param_values 5,label,x,y,z,gw_param_keys 6,gw_param_values 6,label,x,y,z,gw_param_keys 7,gw_param_values 7,label,x,y,z,gw_param_keys 8,gw_param_values 8,label,x,y,z,gw_param_keys 9,gw_param_values 9,label,x,y,z,gw_param_keys 10,gw_param_values 10,label,x,y,z,gw_param_keys 11,gw_param_values 11,label,x,y,z,gw_param_keys 12,gw_param_values 12,label,x,y,z
,,,,,,,,,,,4.387755102040817,3.979591836734695,0.22689156327988422,,,,4.387755102040817,3.979591836734695,0.6114721667885512,,,,4.387755102040817,3.979591836734695,0.9328562145887257,,,,4.387755102040817,3.979591836734695,1.0508794163089328,,,,4.387755102040817,3.979591836734695,2.137198226907678,,,,4.387755102040817,3.979591836734695,2.1795850242134804,,,,4.387755102040817,3.979591836734695,2.924687906373924,,,,4.387755102040817,3.979591836734695,2.7011480220517745,,,,4.387755102040817,3.979591836734695,3.066617693390033,,,,4.387755102040817,3.979591836734695,4.503900829436983,,,,4.387755102040817,3.979591836734695,4.828192881763362,,,,4.387755102040817,3.979591836734695,4.641349479619037,,,,4.387755102040817,3.979591836734695,5.757828274891455
,,,,,,,,,,,4.591836734693878,3.979591836734695,0.19868262624577854,,,,4.591836734693878,3.979591836734695,0.3730895118058634,,,,4.591836734693878,3.979591836734695,0.7228269068608256,,,,4.591836734693878,3.979591836734695,1.4331576002090274,,,,4.591836734693878,3.979591836734695,1.4112713502458327,,,,4.591836734693878,3.979591836734695,2.113454624599777,,,,4.591836734693878,3.979591836734695,3.0001399600634513,,,,4.591836734693878,3.979591836734695,3.676836841621994,,,,4.591836734693878,3.979591836734695,3.396530147766211,,,,4.591836734693878,3.979591836734695,4.603730188228095,,,,4.591836734693878,3.979591836734695,5.352076058009306,,,,4.591836734693878,3.979591836734695,5.46118975951164,,,,4.591836734693878,3.979591836734695,6.725866632937349
,,,,,,,,,,,4.795918367346939,3.979591836734695,0.11805042381182329,,,,4.795918367346939,3.979591836734695,0.4140639506927441,,,,4.795918367346939,3.979591836734695,0.6323218201080099,,,,4.795918367346939,3.979591836734695,1.071375335254408,,,,4.795918367346939,3.979591836734695,1.6636671045629732,,,,4.795918367346939,3.979591836734695,1.9539643266149351,,,,4.795918367346939,3.979591836734695,2.169501360497728,,,,4.795918367346939,3.979591836734695,3.3988059735117457,,,,4.795918367346939,3.979591836734695,3.3853579007553605,,,,4.795918367346939,3.979591836734695,3.2297543213173565,,,,4.795918367346939,3.979591836734695,4.06421789133569,,,,4.795918367346939,3.979591836734695,5.716437842928947,,,,4.795918367346939,3.979591836734695,4.289732036159575
,,,,,,,,,,,5.0,3.979591836734695,0.059099249579675,,,,5.0,3.979591836734695,0.2035762205090801,,,,5.0,3.979591836734695,0.6466063337169496,,,,5.0,3.979591836734695,1.071184411872221,,,,5.0,3.979591836734695,1.319134881375324,,,,5.0,3.979591836734695,1.4479854860479606,,,,5.0,3.979591836734695,3.169902187946546,,,,5.0,3.979591836734695,2.5924932092570407,,,,5.0,3.979591836734695,3.509925308952295,,,,5.0,3.979591836734695,3.5015376857886347,,,,5.0,3.979591836734695,3.49565691231486,,,,5.0,3.979591836734695,4.631451944051986,,,,5.0,3.979591836734695,5.035212981851183
,,,,,,,,,,,-5.0,4.183673469387756,0.02990003394217485,,,,-5.0,4.183673469387756,-0.1968757393162813,,,,-5.0,4.183673469387756,-0.24235647844879393,,,,-5.0,4.183673469387756,-0.11332734069638649,,,,-5.0,4.183673469387756,0.15064129519273406,,,,-5.0,4.183673469387756,0.6842377175271225,,,,-5.0,4.183673469387756,0.6258973574130997,,,,-5.0,4.183673469387756,0.5251548805165549,,,,-5.0,4.183673469387756,1.0377028656845502,,,,-5.0,4.183673469387756,0.7271647237449335,,,,-5.0,4.183673469387756,1.8833431449590656,,,,-5.0,4.183673469387756,0.7275869654430381,,,,-5.0,4.183673469387756,1.6264354253448323
,,,,,,,,,,,-4.795918367346939,4.183673469387756,0.05854777901407361,,,,-4.795918367346939,4.183673469387756,0.22483587862855836,,,,-4.795918367346939,4.183673469387756,0.12537744220753416,,,,-4.795918367346939,4.183673469387756,0.14529201814348414,,,,-4.795918367346939,4.183673469387756,-0.10230836731035228,,,,-4.795918367346939,4.183673469387756,0.2806081461754709,,,,-4.795918367346939,4.183673469387756,0.7603077450754451,,,,-4.795918367346939,4.183673469387756,0.11460663885764977,,,,-4.795918367346939,4.183673469387756,1.231527149823412,,,,-4.795918367346939,4.183673469387756,0.7560189414428888,,,,-4.795918367346939,4.183673469387756,1.7455594996205979,,,,-4.795918367346939,4.183673469387756,2.027596726418585,,,,-4.795918367346939,4.183673469387756,2.2322669479430264
,,,,,,,,,,,-4.591836734693878,4.183673469387756,-0.0108115648754854,,,,-4.591836734693878,4.183673469387756,0.06006778285419243,,,,-4.591836734693878,4.183673469387756,0.04141672295738808,,,,-4.591836734693878,4.183673469387756,0.25316602428716484,,,,-4.591836734693878,4.183673469387756,0.28864724015320037,,,,-4.591836734693878,4.183673469387756,0.006052135260096236,,,,-4.591836734693878,4.183673469387756,0.323249238880046,,,,-4.591836734693878,4.183673469387756,0.497979639364696,,,,-4.591836734693878,4.183673469387756,0.32456057110743786,,,,-4.591836734693878,4.183673469387756,0.9745635412638958,,,,-4.591836734693878,4.183673469387756,0.8536528504322707,,,,-4.591836734693878,4.183673469387756,2.2813394055258596,,,,-4.591836734693878,4.183673469387756,3.0472086745796787
,,,,,,,,,,,-4.387755102040816,4.183673469387756,0.03822310534211246,,,,-4.387755102040816,4.183673469387756,0.09337947516120139,,,,-4.387755102040816,4.183673469387756,-0.312256420351341,,,,-4.387755102040816,4.183673469387756,-0.14942148989434417,,,,-4.387755102040816,4.183673469387756,0.016966463351792194,,,,-4.387755102040816,4.183673469387756,0.09284200679954197,,,,-4.387755102040816,4.183673469387756,0.19994183129031706,,,,-4.387755102040816,4.183673469387756,0.804951729585396,,,,-4.387755102040816,4.183673469387756,1.8738800579797685,,,,-4.387755102040816,4.183673469387756,2.2165976181956784,,,,-4.387755102040816,4.183673469387756,1.0807721636305065,,,,-4.387755102040816,4.183673469387756,1.6434717542111563,,,,-4.387755102040816,4.183673469387756,3.115404446264529
,,,,,,,,,,,-4.183673469387755,4.183673469387756,-0.12527011360746299,,,,-4.183673469387755,4.183673469387756,0.08953212880107475,,,,-4.183673469387755,4.183673469387756,0.029812322891397652,,,,-4.183673469387755,4.183673469387756,0.42432039400809296,,,,-4.183673469387755,4.183673469387756,0.11618675739090348,,,,-4.183673469387755,4.183673469387756,0.3831056559790305,,,,-4.183673469387755,4.183673469387756,1.2841843731435227,,,,-4.183673469387755,4.183673469387756,0.5672176634497609,,,,-4.183673469387755,4.183673469387756,1.8174800626284835,,,,-4.183673469387755,4.183673469387756,1.522347021503501,,,,-4.183673469387755,4.183673469387756,1.5863341039290808,,,,-4.183673469387755,4.183673469387756,2.602980535873098,,,,-4.183673469387755,4.183673469387756,3.5262947179128683
,,,,,,,,,,,-3.979591836734694,4.183673469387756,-0.03972371947309696,,,,-3.979591836734694,4.183673469387756,0.057241348329183886,,,,-3.979591836734694,4.183673469387756,0.12771016738199853,,,,-3.979591836734694,4.183673469387756,0.12943577851930085,,,,-3.979591836734694,4.183673469387756,0.2536060932795165,,,,-3.979591836734694,4.183673469387756,0.6258463408804557,,,,-3.979591836734694,4.183673469387756,0.7867976500887319,,,,-3.979591836734694,4.183673469387756,1.4978184415382114,,,,-3.979591836734694,4.183673469387756,0.622608004568595,,,,-3.979591836734694,4.183673469387756,1.8452747295894674,,,,-3.979591836734694,4.183673469387756,2.747517985763305,,,,-3.979591836734694,4.183673469387756,3.0553987338286865,,,,-3.979591836734694,4.183673469387756,3.082602661573278
,,,,,,,,,,,-3.7755102040816326,4.183673469387756,-0.0030484232878325163,,,,-3.7755102040816326,4.183673469387756,0.0190713038467214,,,,-3.7755102040816326,4.183673469387756,-0.0671088454556398,,,,-3.7755102040816326,4.183673469387756,0.2335369885208334,,,,-3.7755102040816326,4.183673469387756,0.4409627031648366,,,,-3.7755102040816326,4.183673469387756,0.18477667317618196,,,,-3.7755102040816326,4.183673469387756,0.7032581677648087,,,,-3.7755102040816326,4.183673469387756,0.623923162033335,,,,-3.7755102040816326,4.183673469387756,2.1483679341257718,,,,-3.7755102040816326,4.183673469387756,2.0932586352463756,,,,-3.7755102040816326,4.183673469387756,2.1888799047610563,,,,-3.7755102040816326,4.183673469387756,4.081541103405975,,,,-3.7755102040816326,4.183673469387756,2.9170888808798816
,,,,,,,,,,,-3.571428571428571,4.183673469387756,-0.0022370679423236,,,,-3.571428571428571,4.183673469387756,0.14047516804210378,,,,-3.571428571428571,4.183673469387756,0.08512279198793435,,,,-3.571428571428571,4.183673469387756,0.1727279629273157,,,,-3.571428571428571,4.183673469387756,0.7815339654749407,,,,-3.571428571428571,4.183673469387756,0.8229640122228908,,,,-3.571428571428571,4.183673469387756,1.0847017446352736,,,,-3.571428571428571,4.183673469387756,1.2934478155560636,,,,-3.571428571428571,4.183673469387756,1.318468352319767,,,,-3.571428571428571,4.183673469387756,2.748536635543477,,,,-3.571428571428571,4.183673469387756,2.9841761210629847,,,,-3.571428571428571,4.183673469387756,3.253555108840188,,,,-3.571428571428571,4.183673469387756,3.1181752799135505
,,,,,,,,,,,-3.36734693877551,4.183673469387756,0.052094494282437384,,,,-3.36734693877551,4.183673469387756,0.12247803646284447,,,,-3.36734693877551,4.183673469387756,0.06802934980128117,,,,-3.36734693877551,4.183673469387756,0.3281897596586474,,,,-3.36734693877551,4.183673469387756,0.717400979312388,,,,-3.36734693877551,4.183673469387756,0.5011223792441847,,,,-3.36734693877551,4.183673469387756,0.9061872314182832,,,,-3.36734693877551,4.183673469387756,0.7796966571428744,,,,-3.36734693877551,4.183673469387756,1.1550635442029247,,,,-3.36734693877551,4.183673469387756,2.568153867570768,,,,-3.36734693877551,4.183673469387756,3.5797726601446924,,,,-3.36734693877551,4.183673469387756,2.825902355646866,,,,-3.36734693877551,4.183673469387756,3.9461936414907983
,,,,,,,,,,,-3.163265306122449,4.183673469387756,0.10376381591540568,,,,-3.163265306122449,4.183673469387756,0.16865977235311197,,,,-3.163265306122449,4.183673469387756,0.08059556789672165,,,,-3.163265306122449,4.183673469387756,0.6099117428224088,,,,-3.163265306122449,4.183673469387756,0.18021509847780665,,,,-3.163265306122449,4.183673469387756,1.783301396467352,,,,-3.163265306122449,4.183673469387756,0.663791439327563,,,,-3.163265306122449,4.183673469387756,1.440558704587198,,,,-3.163265306122449,4.183673469387756,2.257523236992744,,,,-3.163265306122449,4.183673469387756,2.4531032604487963,,,,-3.163265306122449,4.183673469387756,2.040720161245902,,,,-3.163265306122449,4.183673469387756,3.4979679690153724,,,,-3.163265306122449,4.183673469387756,3.5177603680530343
,,,,,,,,,,,-2.9591836734693877,4.183673469387756,0.09978369467239419,,,,-2.9591836734693877,4.183673469387756,0.0731624086253698,,,,-2.9591836734693877,4.183673469387756,-0.04931858601092448,,,,-2.9591836734693877,4.183673469387756,0.421472359581273,,,,-2.9591836734693877,4.183673469387756,0.7810056178734861,,,,-2.9591836734693877,4.183673469387756,0.9993650578364937,,,,-2.9591836734693877,4.183673469387756,1.6067022990333277,,,,-2.9591836734693877,4.183673469387756,1.123826053801591,,,,-2.9591836734693877,4.183673469387756,1.5862988809579122,,,,-2.9591836734693877,4.183673469387756,1.8081753243791971,,,,-2.9591836734693877,4.183673469387756,2.5256957314839252,,,,-2.9591836734693877,4.183673469387756,2.9385499200570475,,,,-2.9591836734693877,4.183673469387756,5.4117612026443425
,,,,,,,,,,,-2.7551020408163263,4.183673469387756,0.06674059981464492,,,,-2.7551020408163263,4.183673469387756,0.3842756140341861,,,,-2.7551020408163263,4.183673469387756,0.22491718974226485,,,,-2.7551020408163263,4.183673469387756,0.5879833084540962,,,,-2.7551020408163263,4.183673469387756,1.3000714888701945,,,,-2.7551020408163263,4.183673469387756,1.0332020584046386,,,,-2.7551020408163263,4.183673469387756,1.6978104623722314,,,,-2.7551020408163263,4.183673469387756,1.6375136526495833,,,,-2.7551020408163263,4.183673469387756,2.1461845567846143,,,,-2.7551020408163263,4.183673469387756,2.6417369024644155,,,,-2.7551020408163263,4.183673469387756,3.517769164972879,,,,-2.7551020408163263,4.183673469387756,4.875639347735239,,,,-2.7551020408163263,4.183673469387756,5.315707108233818
,,,,,,,,,,,-2.5510204081632653,4.183673469387756,0.044367881289839387,,,,-2.5510204081632653,4.183673469387756,0.29990642861186967,,,,-2.5510204081632653,4.183673469387756,0.3205603480789893,,,,-2.5510204081632653,4.183673469387756,0.5375034984304984,,,,-2.5510204081632653,4.183673469387756,0.8451655670416323,,,,-2.5510204081632653,4.183673469387756,1.1192188321154246,,,,-2.5510204081632653,4.183673469387756,1.0668568405901069,,,,-2.5510204081632653,4.183673469387756,1.9550939226424882,,,,-2.5510204081632653,4.183673469387756,2.257159116343385,,,,-2.5510204081632653,4.183673469387756,1.943841879456313,,,,-2.5510204081632653,4.183673469387756,3.529307621135472,,,,-2.5510204081632653,4.183673469387756,4.889530036950902,,,,-2.5510204081632653,4.183673469387756,3.6323720204706027
,,,,,,,,,,,-2.3469387755102042,4.183673469387756,0.16690365956784506,,,,-2.3469387755102042,4.183673469387756,0.21683232811427108,,,,-2.3469387755102042,4.183673469387756,0.410032941521117,,,,-2.3469387755102042,4.183673469387756,0.7215489075196306,,,,-2.3469387755102042,4.183673469387756,1.0030792606809276,,,,-2.3469387755102042,4.183673469387756,1.3890265919297193,,,,-2.3469387755102042,4.183673469387756,1.1221905316348897,,,,-2.3469387755102042,4.183673469387756,2.275876939677395,,,,-2.3469387755102042,4.183673469387756,2.993196249931479,,,,-2.3469387755102042,4.183673469387756,2.6014675995179073,,,,-2.3469387755102042,4.183673469387756,3.7031723391283142,,,,-2.3469387755102042,4.183673469387756,3.1076082223147212,,,,-2.3469387755102042,4.183673469387756,4.50723548900649
,,,,,,,,,,,-2.142857142857143,4.183673469387756,0.058441629568716735,,,,-2.142857142857143,4.183673469387756,0.2624934244292648,,,,-2.142857142857143,4.183673469387756,0.3974515616015134,,,,-2.142857142857143,4.183673469387756,0.5156539232001947,,,,-2.142857142857143,4.183673469387756,1.1003662433434513,,,,-2.142857142857143,4.183673469387756,1.0372558670880514,,,,-2.142857142857143,4.183673469387756,1.3580574807472112,,,,-2.142857142857143,4.183673469387756,2.091204330372552,,,,-2.142857142857143,4.183673469387756,2.601760434935126,,,,-2.142857142857143,4.183673469387756,2.6674913675119836,,,,-2.142857142857143,4.183673469387756,3.758185712671331,,,,-2.142857142857143,4.183673469387756,4.833310742880557,,,,-2.142857142857143,4.183673469387756,4.897879737726178
,,,,,,,,,,,-1.9387755102040813,4.183673469387756,0.18497359322385823,,,,-1.9387755102040813,4.183673469387756,0.19907636406758716,,,,-1.9387755102040813,4.183673469387756,0.3945958178981102,,,,-1.9387755102040813,4.183673469387756,0.5799069304684891,,,,-1.9387755102040813,4.183673469387756,0.8235742942729559,,,,-1.9387755102040813,4.183673469387756,1.1553767826231343,,,,-1.9387755102040813,4.183673469387756,1.6304932727374923,,,,-1.9387755102040813,4.183673469387756,1.7974247804899839,,,,-1.9387755102040813,4.183673469387756,1.955017845971211,,,,-1.9387755102040813,4.183673469387756,3.6363854677195553,,,,-1.9387755102040813,4.183673469387756,3.9203826327295013,,,,-1.9387755102040813,4.183673469387756,4.894661991628324,,,,-1.9387755102040813,4.183673469387756,6.312925003052301
,,,,,,,,,,,-1.7346938775510203,4.183673469387756,0.1351763951634545,,,,-1.7346938775510203,4.183673469387756,0.28737007602946835,,,,-1.7346938775510203,4.183673469387756,0.37216020511582026,,,,-1.7346938775510203,4.183673469387756,0.6606026366225728,,,,-1.7346938775510203,4.183673469387756,0.9274910082510741,,,,-1.7346938775510203,4.183673469387756,0.886923636347234,,,,-1.7346938775510203,4.183673469387756,2.1181140896292088,,,,-1.7346938775510203,4.183673469387756,2.8962568251171845,,,,-1.7346938775510203,4.183673469387756,2.7864511511733325,,,,-1.7346938775510203,4.183673469387756,3.414426106326934,,,,-1.7346938775510203,4.183673469387756,3.023549080213265,,,,-1.7346938775510203,4.183673469387756,3.603258093977865,,,,-1.7346938775510203,4.183673469387756,5.094600496474537
,,,,,,,,,,,-1.5306122448979593,4.183673469387756,0.06983474021777036,,,,-1.5306122448979593,4.183673469387756,0.17121629887646228,,,,-1.5306122448979593,4.183673469387756,0.1051306352352166,,,,-1.5306122448979593,4.183673469387756,0.7971600650862086,,,,-1.5306122448979593,4.183673469387756,0.4368533433683591,,,,-1.5306122448979593,4.183673469387756,1.4954459808043774,,,,-1.5306122448979593,4.183673469387756,2.1480898314006747,,,,-1.5306122448979593,4.183673469387756,1.6703499920821514,,,,-1.5306122448979593,4.183673469387756,2.256997093451183,,,,-1.5306122448979593,4.183673469387756,2.7210111163435666,,,,-1.5306122448979593,4.183673469387756,3.7213883389986777,,,,-1.5306122448979593,4.183673469387756,5.226088272981411,,,,-1.5306122448979593,4.183673469387756,5.059548439204483
,,,,,,,,,,,-1.3265306122448979,4.183673469387756,0.12159127349977258,,,,-1.3265306122448979,4.183673469387756,0.24027641244982942,,,,-1.3265306122448979,4.183673469387756,0.24997426574099996,,,,-1.3265306122448979,4.183673469387756,0.3351112159952145,,,,-1.3265306122448979,4.183673469387756,0.8282288530003762,,,,-1.3265306122448979,4.183673469387756,1.1321624835035804,,,,-1.3265306122448979,4.183673469387756,1.608262628726781,,,,-1.3265306122448979,4.183673469387756,1.4970864609349268,,,,-1.3265306122448979,4.183673469387756,2.488274374557203,,,,-1.3265306122448979,4.183673469387756,2.9736643378606358,,,,-1.3265306122448979,4.183673469387756,4.390912464241115,,,,-1.3265306122448979,4.183673469387756,4.534738049706176,,,,-1.3265306122448979,4.183673469387756,5.776447551455506
,,,,,,,,,,,-1.1224489795918364,4.183673469387756,0.08366001565496038,,,,-1.1224489795918364,4.183673469387756,0.1379593722083997,,,,-1.1224489795918364,4.183673469387756,0.22653875350745797,,,,-1.1224489795918364,4.183673469387756,0.27440257138077934,,,,-1.1224489795918364,4.183673469387756,0.43714543193340305,,,,-1.1224489795918364,4.183673469387756,1.317649018336667,,,,-1.1224489795918364,4.183673469387756,1.6549407272112813,,,,-1.1224489795918364,4.183673469387756,2.033112487837998,,,,-1.1224489795918364,4.183673469387756,3.3966504362864054,,,,-1.1224489795918364,4.183673469387756,4.326053219012238,,,,-1.1224489795918364,4.183673469387756,4.242728837010718,,,,-1.1224489795918364,4.183673469387756,4.755165809972447,,,,-1.1224489795918364,4.183673469387756,6.306366929112743
,,,,,,,,,,,-0.9183673469387754,4.183673469387756,0.0596462293900689,,,,-0.9183673469387754,4.183673469387756,0.3360011975318552,,,,-0.9183673469387754,4.183673469387756,0.23788695790087944,,,,-0.9183673469387754,4.183673469387756,0.3764509956807406,,,,-0.9183673469387754,4.183673469387756,0.5245176945891126,,,,-0.9183673469387754,4.183673469387756,1.277741941242009,,,,-0.9183673469387754,4.183673469387756,1.2060898925932473,,,,-0.9183673469387754,4.183673469387756,2.3040063830220716,,,,-0.9183673469387754,4.183673469387756,3.075767027617607,,,,-0.9183673469387754,4.183673469387756,3.9236364452964714,,,,-0.9183673469387754,4.183673469387756,4.5979082586234385,,,,-0.9183673469387754,4.183673469387756,5.084152700328703,,,,-0.9183673469387754,4.183673469387756,6.184433000610616
,,,,,,,,,,,-0.7142857142857144,4.183673469387756,0.03828093413333673,,,,-0.7142857142857144,4.183673469387756,0.052944732725973095,,,,-0.7142857142857144,4.183673469387756,0.09893982574640284,,,,-0.7142857142857144,4.183673469387756,0.1501319683868783,,,,-0.7142857142857144,4.183673469387756,0.5493840591289305,,,,-0.7142857142857144,4.183673469387756,1.5617301247521123,,,,-0.7142857142857144,4.183673469387756,2.1156926262515823,,,,-0.7142857142857144,4.183673469387756,2.6056408389543626,,,,-0.7142857142857144,4.183673469387756,2.5836919863088212,,,,-0.7142857142857144,4.183673469387756,3.9117261639423804,,,,-0.7142857142857144,4.183673469387756,4.949022819068256,,,,-0.7142857142857144,4.183673469387756,6.956155388951249,,,,-0.7142857142857144,4.183673469387756,6.539767729047578
,,,,,,,,,,,-0.5102040816326525,4.183673469387756,0.04899924450422359,,,,-0.5102040816326525,4.183673469387756,0.007881208401042603,,,,-0.5102040816326525,4.183673469387756,0.22098714892581242,,,,-0.5102040816326525,4.183673469387756,0.4724465062268635,,,,-0.5102040816326525,4.183673469387756,0.765715150661646,,,,-0.5102040816326525,4.183673469387756,1.2694726279863058,,,,-0.5102040816326525,4.183673469387756,2.170424899708839,,,,-0.5102040816326525,4.183673469387756,2.23669070756183,,,,-0.5102040816326525,4.183673469387756,2.907385333734614,,,,-0.5102040816326525,4.183673469387756,3.7290844583003655,,,,-0.5102040816326525,4.183673469387756,4.514899093878835,,,,-0.5102040816326525,4.183673469387756,5.3961459366625,,,,-0.5102040816326525,4.183673469387756,5.806584309192694
,,,,,,,,,,,-0.3061224489795915,4.183673469387756,0.0645593871548335,,,,-0.3061224489795915,4.183673469387756,-0.014333981312722344,,,,-0.3061224489795915,4.183673469387756,0.36361553899873655,,,,-0.3061224489795915,4.183673469387756,0.3065447645919329,,,,-0.3061224489795915,4.183673469387756,0.687300914419103,,,,-0.3061224489795915,4.183673469387756,0.960939671668445,,,,-0.3061224489795915,4.183673469387756,2.1958589102248958,,,,-0.3061224489795915,4.183673469387756,2.7681888872931246,,,,-0.3061224489795915,4.183673469387756,3.9719119086973267,,,,-0.3061224489795915,4.183673469387756,4.812947536986849,,,,-0.3061224489795915,4.183673469387756,4.473920215781104,,,,-0.3061224489795915,4.183673469387756,5.097425401245826,,,,-0.3061224489795915,4.183673469387756,6.772249169106425
,,,,,,,,,,,-0.1020408163265305,4.183673469387756,0.03802750972889946,,,,-0.1020408163265305,4.183673469387756,0.029407796957424938,,,,-0.1020408163265305,4.183673469387756,0.4462425047109276,,,,-0.1020408163265305,4.183673469387756,0.24875695580941962,,,,-0.1020408163265305,4.183673469387756,0.8033823117796292,,,,-0.1020408163265305,4.183673469387756,1.5193545283535972,,,,-0.1020408163265305,4.183673469387756,1.8073639636955527,,,,-0.1020408163265305,4.183673469387756,2.4886836043261926,,,,-0.1020408163265305,4.183673469387756,3.374292793697491,,,,-0.1020408163265305,4.183673469387756,4.280817022869652,,,,-0.1020408163265305,4.183673469387756,4.977992796459716,,,,-0.1020408163265305,4.183673469387756,5.280059361348871,,,,-0.1020408163265305,4.183673469387756,7.130061976667195
,,,,,,,,,,,0.1020408163265305,4.183673469387756,0.06289593771578439,,,,0.1020408163265305,4.183673469387756,0.09566603439186694,,,,0.1020408163265305,4.183673469387756,0.22951934948103492,,,,0.1020408163265305,4.183673469387756,0.582478918800034,,,,0.1020408163265305,4.183673469387756,0.9306136038225394,,,,0.1020408163265305,4.183673469387756,1.6488142567908823,,,,0.1020408163265305,4.183673469387756,1.9368289107195131,,,,0.1020408163265305,4.183673469387756,2.683525450192318,,,,0.1020408163265305,4.183673469387756,3.1131873689168192,,,,0.1020408163265305,4.183673469387756,4.059275950611711,,,,0.1020408163265305,4.183673469387756,5.305829683389299,,,,0.1020408163265305,4.183673469387756,4.350701559149652,,,,0.1020408163265305,4.183673469387756,6.140830928005265
,,,,,,,,,,,0.3061224489795915,4.183673469387756,0.013369973544923534,,,,0.3061224489795915,4.183673469387756,0.16947081696669788,,,,0.3061224489795915,4.183673469387756,0.021652998029219855,,,,0.3061224489795915,4.183673469387756,0.576618490894525,,,,0.3061224489795915,4.183673469387756,1.1374066746059717,,,,0.3061224489795915,4.183673469387756,1.4676108147711031,,,,0.3061224489795915,4.183673469387756,1.5295728752291704,,,,0.3061224489795915,4.183673469387756,2.3200605082185146,,,,0.3061224489795915,4.183673469387756,3.3009666851023214,,,,0.3061224489795915,4.183673469387756,3.9089039114780135,,,,0.3061224489795915,4.183673469387756,5.150125161652402,,,,0.3061224489795915,4.183673469387756,5.90637952477991,,,,0.3061224489795915,4.183673469387756,5.178688873289177
,,,,,,,,,,,0.5102040816326534,4.183673469387756,0.10440386712117684,,,,0.5102040816326534,4.183673469387756,0.10369301380866677,,,,0.5102040816326534,4.183673469387756,0.3511338999948992,,,,0.5102040816326534,4.183673469387756,0.419471075925014,,,,0.5102040816326534,4.183673469387756,1.0221278349953073,,,,0.5102040816326534,4.183673469387756,1.3583079030759913,,,,0.5102040816326534,4.183673469387756,2.2970830166251583,,,,0.5102040816326534,4.183673469387756,2.6991158111542055,,,,0.5102040816326534,4.183673469387756,3.673623409418404,,,,0.5102040816326534,4.183673469387756,3.652515220571422,,,,0.5102040816326534,4.183673469387756,5.092556990000428,,,,0.5102040816326534,4.183673469387756,6.400852971752369,,,,0.5102040816326534,4.183673469387756,6.375420917621786
,,,,,,,,,,,0.7142857142857144,4.183673469387756,0.06545349771809983,,,,0.7142857142857144,4.183673469387756,0.15153273161523614,,,,0.7142857142857144,4.183673469387756,0.26884978652903246,,,,0.7142857142857144,4.183673469387756,0.46850204513965865,,,,0.7142857142857144,4.183673469387756,1.058735627119569,,,,0.7142857142857144,4.183673469387756,1.9128267801731675,,,,0.7142857142857144,4.183673469387756,1.7666806127218473,,,,0.7142857142857144,4.183673469387756,2.451318590049966,,,,0.7142857142857144,4.183673469387756,3.6304564174506773,,,,0.7142857142857144,4.183673469387756,4.177724753204261,,,,0.7142857142857144,4.183673469387756,5.84116948862987,,,,0.7142857142857144,4.183673469387756,6.441178145028532,,,,0.7142857142857144,4.183673469387756,7.316624816625105
,,,,,,,,,,,0.9183673469387754,4.183673469387756,0.029873622617635858,,,,0.9183673469387754,4.183673469387756,0.27881176782882056,,,,0.9183673469387754,4.183673469387756,0.4270450739481571,,,,0.9183673469387754,4.183673469387756,1.1614207602466728,,,,0.9183673469387754,4.183673469387756,1.5120154616626655,,,,0.9183673469387754,4.183673469387756,1.2608736780464083,,,,0.9183673469387754,4.183673469387756,2.4759644299094585,,,,0.9183673469387754,4.183673469387756,2.9191111689663423,,,,0.9183673469387754,4.183673469387756,3.6252812743808462,,,,0.9183673469387754,4.183673469387756,3.906217986556692,,,,0.9183673469387754,4.183673469387756,5.134013609577611,,,,0.9183673469387754,4.183673469387756,6.102070173958083,,,,0.9183673469387754,4.183673469387756,7.796889760442818
,,,,,,,,,,,1.1224489795918373,4.183673469387756,0.03054749010001597,,,,1.1224489795918373,4.183673469387756,0.16542745860264743,,,,1.1224489795918373,4.183673469387756,0.4195146242673096,,,,1.1224489795918373,4.183673469387756,0.7852137823327031,,,,1.1224489795918373,4.183673469387756,1.4213175024560958,,,,1.1224489795918373,4.183673469387756,1.8916592975677884,,,,1.1224489795918373,4.183673469387756,2.2710802918328303,,,,1.1224489795918373,4.183673469387756,3.5049247782128936,,,,1.1224489795918373,4.183673469387756,3.1820450112042473,,,,1.1224489795918373,4.183673469387756,4.386710207876108,,,,1.1224489795918373,4.183673469387756,5.095271694211636,,,,1.1224489795918373,4.183673469387756,5.914919327730337,,,,1.1224489795918373,4.183673469387756,6.779845726102743
